timestamp,username,user_id,average_comments,average_likes,following_count,follower_count,media_posts,bot
2019-03-15T07:15:13.203530036Z,eghamategorjestan.ir,8333785772,0.9166666666666666,19,1905,384,105,1
2019-03-15T07:05:39.384546641Z,sa.eed.64,8906262155,0,0,3,13,0,1
2019-03-15T07:23:03.197455336Z,sexy.collective,11173681219,11.5,135.25,830,226,4,0
2019-03-15T07:23:50.103876476Z,mehdiheidarpour,848735623,27.416666666666668,174.33333333333334,882,901,106,0
2019-03-15T07:07:41.424370494Z,ghiasifaramarz,2273621072,5.416666666666667,55.666666666666664,77,208,20,0
2019-03-15T07:51:27.468466294Z,ropoosh.aida.uniform.nurs,3880906994,8.5,114.83333333333333,6843,2725,194,0
2019-03-15T07:46:56.040624066Z,online__istanbul,9219084295,12.416666666666666,41.583333333333336,609,353,22,0
2019-03-15T07:52:58.271106552Z,amoora322018,8271642867,0,0.375,96,56,8,1
2019-03-15T07:39:20.53870022Z,eghamat_mohajerat_visa,8799432501,1.3333333333333333,19.77777777777778,1118,279,9,1
2019-03-15T07:22:59.326909065Z,a_book_for_you,5428574925,10.75,509.5,7083,7245,162,1
2019-03-15T07:23:00.819095328Z,faramarz_sanjari,2307338533,18.333333333333332,291.0833333333333,877,908,39,0
2019-03-15T07:02:42.147576468Z,ehsaneha,2009515559,7.5,303.9166666666667,2030,3044,122,1
2019-03-15T07:19:00.926726129Z,barankhanum,199796230,13.333333333333334,230.91666666666666,582,1557,272,0
2019-03-15T07:24:53.069037269Z,ddepaoli3_,5843073525,0.8333333333333334,24.75,428,168,14,1
2019-03-15T07:19:10.891116004Z,jalaliihosein,8272867121,0,0,28,51,0,1
2019-03-15T07:49:29.48643537Z,avaktour,9221250519,3.1538461538461537,114.53846153846153,2630,1145,21,0
2019-03-15T07:51:23.230537525Z,mr.mehdi.abolghasemi,2068925520,4.5,54.333333333333336,190,216,65,0
2019-03-15T07:01:59.302570511Z,reyhane_derafshi,1495012096,17.166666666666668,347.6666666666667,409,2241,247,0
2019-03-15T07:05:38.055060987Z,zeliferkodak,9370996443,4.333333333333333,59,2911,509,3,0
2019-03-15T07:49:16.17309243Z,trump2016donald,2200432447,96,1664,3410,23398,919,0
2019-03-15T07:24:58.524465451Z,moallemshad,3614917749,0.75,45.583333333333336,751,2250,2582,1
2019-03-15T07:50:57.374971925Z,b.s.maldeniya,48647202,1.1666666666666667,43.75,1471,623,318,1
2019-03-15T07:02:39.338545432Z,ll.afshin.ll,263656124,10.666666666666666,122.83333333333333,852,428,139,0
2019-03-15T07:49:35.856764161Z,lanette.mathe.503,10952507072,0,0,3747,261,0,1
2019-03-15T07:40:07.242304404Z,amaan2629,8536664257,0,0,293,114,0,1
2019-03-15T07:30:59.196761645Z,pooshinehunderwear,7700391712,28.333333333333332,71.25,6854,2060,288,0
2019-03-15T07:19:59.145492237Z,arsalanhajiahmadi,2047669691,12,51,125,80,1,0
2019-03-15T07:46:34.532618255Z,leaeluia_,10511595994,3.357142857142857,149.71428571428572,6122,4475,28,1
2019-03-15T07:46:57.77049549Z,jahanrayanehco,4055655107,1.25,137.25,7124,2124,35,1
2019-03-15T07:43:39.660409024Z,nima.movaghti,7318779494,8,149.83333333333334,3411,1928,164,0
2019-03-15T07:16:37.659528204Z,feelingwellplace,6103989241,0.8333333333333334,20.083333333333332,356,117,58,0
2019-03-15T07:34:56.608922348Z,duna_garden_ecolodge,4477547089,2.8333333333333335,152.25,7506,2310,174,1
2019-03-15T07:02:29.230792667Z,mmostafakhalili,1583396814,35.416666666666664,300.1666666666667,21,971,197,0
2019-03-15T07:31:22.8522484Z,bahmani3251,4277979529,9.583333333333334,111.25,2318,1269,664,0
2019-03-15T07:03:19.214266332Z,morteza.karami,552940773,29.583333333333332,163.33333333333334,272,585,100,0
2019-03-15T07:08:12.145232967Z,masoud.ahadi64,3194262268,0,0,71,67,0,1
2019-03-15T07:05:18.024005993Z,khwrshydbn,5744663212,2,15.666666666666666,146,114,3,0
2019-03-15T07:22:15.45128013Z,afsanehtak,1115443410,6.25,55.583333333333336,289,246,81,0
2019-03-15T07:42:59.453329263Z,ronashdez.ir,1949518187,7.769230769230769,368.15384615384613,4817,5535,71,1
2019-03-15T07:02:48.763452171Z,nymhsyny49,9126832140,0.75,12.666666666666666,1597,378,243,1
2019-03-15T07:52:53.9233111Z,mohammad_amin_anafji8,2287436204,12.75,199.41666666666666,1555,1343,20,0
2019-03-15T07:04:10.683280258Z,thamarket,9238513085,2,3,159,25,1,0
2019-03-15T07:03:06.545699443Z,shidaspshahrokh,7514952392,1.25,4.333333333333333,242,46,14,0
2019-03-15T07:29:47.76200405Z,frankjniz,9205387468,3,25,713,166,1,0
2019-03-15T07:10:06.400850915Z,melkpluscom,5867248827,38.5,773.0833333333334,1926,7571,51,0
2019-03-15T07:39:55.675191388Z,pari.75.97,8164326108,0,0,19,72,0,1
2019-03-15T07:07:53.652695278Z,javad.meymari,4720803335,8.083333333333334,39.416666666666664,174,137,31,0
2019-03-15T07:03:45.393363124Z,akbari.ehsan56,2300150638,25.583333333333332,148.83333333333334,3714,2823,174,0
2019-03-15T07:33:47.05104537Z,hamed60qm,4348095992,2.8333333333333335,62.333333333333336,532,152,12,0
2019-03-15T07:41:31.505263396Z,yly_9961,11571927882,0,0,14,15,0,1
2019-03-15T07:49:32.997165787Z,vejdani.shojae,2163163656,1.0833333333333333,18.416666666666668,66,95,41,0
2019-03-15T07:16:45.900143085Z,khande_onejok,11138647219,7,225.66666666666666,1330,2553,3,0
2019-03-15T07:25:40.203823379Z,sara.d4910,6785554974,0,0,6704,1570,0,1
2019-03-15T07:49:49.463088466Z,at_amir,209744319,9.666666666666666,221.75,511,496,38,0
2019-03-15T07:22:07.56720535Z,doctorsabt,8492183545,4.428571428571429,33.857142857142854,597,242,7,0
2019-03-15T07:05:28.023710275Z,english__comfort,3602740179,0.9166666666666666,21.666666666666668,3889,3257,361,1
2019-03-15T07:44:30.512881452Z,bahri_mahdi,2093691235,5.5,65.58333333333333,472,509,314,0
2019-03-15T07:40:29.601533586Z,jananimahmood,3191179599,13.416666666666666,155.66666666666666,1191,724,94,0
2019-03-15T07:52:41.357623386Z,bdaei,412798032,1.8333333333333333,76.66666666666667,311,326,83,0
2019-03-15T07:08:03.76654667Z,sivanlab,9532033975,7.8,63.8,1210,496,10,0
2019-03-15T07:11:59.010195931Z,asus9131532004,4216095410,0,0,2,16,0,1
2019-03-15T07:42:07.372153082Z,naserdghaghlh,7041092668,3,132,1332,616,128,1
2019-03-15T07:12:23.757881936Z,payan_name_maghale_accept,7023900813,86.33333333333333,1136.5833333333333,6890,116341,53,1
2019-03-15T07:03:55.655159278Z,hminternationaltrade,7734284006,0.08333333333333333,14.916666666666666,1049,953,1086,1
2019-03-15T07:26:11.644230841Z,azm.9013,5686342477,2.3333333333333335,37.083333333333336,245,203,47,0
2019-03-15T07:32:55.351491039Z,mohammadmohammadi5094,5831580925,0,0,15,67,0,1
2019-03-15T07:23:37.965045555Z,perriim,302991777,2.25,104.58333333333333,609,637,219,1
2019-03-15T07:50:30.041373126Z,kahgel96,5430504214,3.0833333333333335,133.16666666666666,2661,887,30,1
2019-03-15T07:21:39.381010339Z,lornehollins,3535893681,1.9166666666666667,46.25,181,221,249,0
2019-03-15T07:04:23.152185367Z,reza.asakereh4106,9026271753,3,32,269,49,1,0
2019-03-15T07:10:38.289239804Z,eventist.ir,2532901489,4.083333333333333,78.91666666666667,2437,1511,37,0
2019-03-15T07:09:59.280890912Z,ksmrzv,3510600337,0,0,148,60,0,1
2019-03-15T07:22:18.374012569Z,basketball.fajr.dez,9246682948,6.8,124.8,1242,402,5,0
2019-03-15T07:15:46.473572514Z,xmusicplus,4487543646,5.333333333333333,293.25,583,12471,24,1
2019-03-15T07:49:24.397768063Z,gtravel2,5773362501,2.25,28.5,2778,850,433,1
2019-03-15T07:03:30.951253445Z,rtc_global,9601879981,2.4166666666666665,32.083333333333336,666,250,19,0
2019-03-15T07:27:47.16595691Z,asanjaco,5690487476,1.9166666666666667,35,3762,6746,152,1
2019-03-15T07:14:58.40094886Z,farshad_nabavi,2261525279,-1,-1,1660,9262,182,0
2019-03-15T07:49:34.56051837Z,shabgard.media,8903142151,5.090909090909091,194.72727272727272,3249,579,11,0
2019-03-15T07:50:36.849590175Z,a.babak804,8684930071,0,6.666666666666667,6,24,3,1
2019-03-15T07:20:00.60374117Z,cafe.eynak,5808059014,0.25,59,3706,40322,92,1
2019-03-15T07:19:17.900547311Z,soheyl_boutique,6226386636,78.57142857142857,1431,5878,41596,760,0
2019-03-15T07:03:59.030411933Z,soroush_ghodsinia,6093823399,7,74.58333333333333,239,195,21,0
2019-03-15T07:12:20.594387457Z,mohamadpanahi86,1166537518,-1,-1,291,566,47,0
2019-03-15T07:17:36.937167811Z,masoudcj_,7657188848,19.5,166.08333333333334,3844,660,44,0
2019-03-15T07:34:13.33598877Z,sirna.ir,1940810301,1.0833333333333333,98.91666666666667,6853,4721,288,1
2019-03-15T07:29:28.092611207Z,bnasihatkon,9194288875,0,0,24,33,0,1
2019-03-15T07:50:04.454314453Z,vara_trip,4786439136,3,146.92307692307693,6828,1984,335,1
2019-03-15T07:06:49.304600332Z,tabrizi8805,3279782422,0,0,63,71,0,1
2019-03-15T07:18:50.382401911Z,steelan.ir,4735170908,18.25,318.75,3226,19802,104,1
2019-03-15T07:24:18.780728403Z,afshin21192018,8526734357,2.909090909090909,19.727272727272727,156,82,11,0
2019-03-15T07:41:42.349069197Z,arash_taheri1358,3083757397,4.583333333333333,93.58333333333333,513,335,27,0
2019-03-15T07:11:52.240811785Z,shireolaghkharameh,8050923925,6,69.58333333333333,592,350,60,0
2019-03-15T07:08:56.805829241Z,hnnh1329,8923758915,0,0,52,88,0,1
2019-03-15T07:10:40.306689755Z,shahre.ajil21,11131866022,0,201.25,3319,1234,4,1
2019-03-15T07:04:07.545521835Z,policicchioalfonso,3271979490,0,0,347,146,0,1
2019-03-15T07:17:07.012638906Z,firouzabad_fars_nature_fat,5517253971,0.25,23.916666666666668,1411,365,447,1
2019-03-15T07:16:39.31715782Z,vaheed.na,1642909847,0.5,24.666666666666668,290,214,166,1
2019-03-15T07:04:30.601019597Z,mohamadreza.dehghan2,5378893992,15.083333333333334,1254.4166666666667,7286,8223,166,1
2019-03-15T07:46:43.029372493Z,amjadian.n,3654314125,5.666666666666667,44.416666666666664,213,160,13,0
2019-03-15T07:46:41.235493565Z,moshaver4455,7808626721,1.0833333333333333,49.5,2563,17732,162,1
2019-03-15T07:34:35.117441412Z,_ygd,8594430178,35.583333333333336,79.08333333333333,514,392,12,0
2019-03-15T07:51:19.956555185Z,anita.khosravi,1386079986,38.666666666666664,293.6666666666667,931,1852,343,0
2019-03-15T07:04:17.442905887Z,mz.moojeze,7666526756,0.5833333333333334,34.25,2075,737,77,1
2019-03-15T07:08:13.589736315Z,z.ghaedi6252,8408896107,0,16.666666666666668,61,68,3,1
2019-03-15T07:47:32.332983153Z,babak80418,8561853877,1.1666666666666667,7.166666666666667,6,23,6,0
2019-03-15T07:43:52.253811566Z,saeed_rajaey,4270629237,4.25,201.58333333333334,1380,9623,86,1
2019-03-15T07:06:41.583318975Z,yal.em,8514525801,6.166666666666667,123.25,437,445,12,0
2019-03-15T07:20:11.520979877Z,aryana.tech,5727111136,3.5,50.5,3824,1797,54,1
2019-03-15T07:39:23.47622465Z,lutus.ca,5709680119,2.75,93.66666666666667,1844,1186,31,1
2019-03-15T07:10:43.10729904Z,arsalan.zi1368,9135553876,0,0,5895,1757,0,1
2019-03-15T07:47:35.734158585Z,nikrouz.bah,1607391015,2.3333333333333335,134.08333333333334,460,680,248,1
2019-03-15T07:27:44.070187039Z,hesambakhshiii,7113851799,15.31578947368421,306.42105263157896,3114,10230,17,0
2019-03-15T07:11:30.400115772Z,mahintaheri1,1518084566,5.666666666666667,47.25,610,439,22,0
2019-03-15T07:42:13.298301705Z,371ali5647,6947530318,2.5,109.58333333333333,7500,1352,28,1
2019-03-15T07:15:41.537509412Z,onetoxmusic,7768991278,25.666666666666668,349.6666666666667,3029,5957,77,0
2019-03-15T07:44:14.818216555Z,fereydonyasrebi20,3554111017,11.833333333333334,56.5,359,260,137,0
2019-03-15T07:20:49.137363317Z,bfarahbod,5930348630,0.25,36.083333333333336,1672,500,327,1
2019-03-15T07:32:59.652487381Z,fereshte.63.09,1989002623,14.583333333333334,113.5,799,847,26,0
2019-03-15T07:09:07.901846893Z,6382.mehdi,8510072320,12.25,377.75,7401,2603,39,0
2019-03-15T07:30:55.977382182Z,mmousavi.sculpture,1944473518,10.416666666666666,243.25,406,1253,121,0
2019-03-15T07:50:31.556775602Z,nastyanassi,10642747319,4.6,199.06666666666666,5607,4734,39,1
2019-03-15T07:09:01.154992057Z,n.kargar8576,8020616712,22,127.6,618,541,5,0
2019-03-15T07:31:37.27042172Z,aref.avin.tavan,1704724130,4.416666666666667,91.16666666666667,7263,1310,150,0
2019-03-15T07:20:37.788387038Z,lengieshar8811,2950616562,3,21,65,24,1,0
2019-03-15T07:19:54.01424529Z,jazz1013,3343687,1.6666666666666667,60.25,1296,312,82,1
2019-03-15T07:15:01.291682195Z,sa.mehrjoo,3599512962,7.666666666666667,129.41666666666666,498,468,16,0
2019-03-15T07:17:21.324223277Z,parsianservices,8711750817,3.8333333333333335,79.25,7419,2450,91,1
2019-03-15T07:21:04.805051744Z,amir._.saemi,37937985,4.333333333333333,47,88,152,6,0
2019-03-15T07:35:08.204057217Z,smiling.bud,2244794157,10.833333333333334,38.916666666666664,165,140,15,0
2019-03-15T07:24:15.227356359Z,vero.sciar,641580586,2.0833333333333335,57,947,556,135,1
2019-03-15T07:08:16.747863049Z,6elham.perspolisi6,5003767602,160.58333333333334,8767.833333333334,7233,51147,60,0
2019-03-15T07:46:48.174445171Z,fitnoosh,4224944488,0.6666666666666666,45.583333333333336,6274,1850,381,1
2019-03-15T07:17:51.89658943Z,hamidrezasalehi4169,3687683107,20.916666666666668,131.66666666666666,528,723,62,0
2019-03-15T07:53:07.363892248Z,saeed._ghanbari,6139818049,17.333333333333332,121.58333333333333,914,630,22,0
2019-03-15T07:22:52.650257528Z,ali.e.tari,2922161508,5.5,70,298,202,45,0
2019-03-15T07:08:47.274193108Z,emadrese,8227981444,3.7857142857142856,285.35714285714283,3021,4471,178,1
2019-03-15T07:30:52.143097568Z,bashirbbb,317009602,12,157,273,197,1,0
2019-03-15T07:11:57.867574518Z,amirarsham09,1905523987,1.3333333333333333,32,399,213,3,0
2019-03-15T07:12:37.43545879Z,nasrinnori96,7309650519,2.5,21.25,1715,319,115,0
2019-03-15T07:38:02.333127385Z,abtin.ghaffari,8237937773,12.166666666666666,116.5,407,418,30,0
2019-03-15T07:34:50.466927489Z,loghman.avand,193861161,42.38461538461539,919.6153846153846,5613,16647,70,0
2019-03-15T07:49:03.660461176Z,bahar_1st,586616957,1.3333333333333333,10.166666666666666,56,66,6,0
2019-03-15T07:07:06.179176113Z,fa_rzad76,8325908344,10.4,152.3,1284,465,10,0
2019-03-15T07:39:49.546794149Z,homay_art,7288566873,2.5,43.75,7502,1150,228,1
2019-03-15T07:07:37.858254986Z,afras64,242234233,2.5833333333333335,82.08333333333333,372,488,72,1
2019-03-15T07:19:49.903468488Z,aalshamsee,1580766038,1.25,32.75,721,1920,763,1
2019-03-15T07:22:16.544468057Z,goldssaghetti,4673674396,0,0,107,55,0,1
2019-03-15T07:13:20.866995443Z,goodland4u,8549293873,6.083333333333333,58.666666666666664,2152,785,23,0
2019-03-15T07:38:54.200622955Z,ghafarshokr,3742241841,2.1666666666666665,35.25,69,132,14,0
2019-03-15T07:22:19.978649102Z,lorenzologozzo,1432103612,1.3333333333333333,17.666666666666668,212,159,22,0
2019-03-15T07:05:35.632791544Z,bahaare.kh,4347946858,2.6666666666666665,56.916666666666664,155,195,49,0
2019-03-15T07:38:41.67202544Z,sasank_photo,8769067147,21.333333333333332,160.66666666666666,773,2924,26,0
2019-03-15T07:09:48.008756926Z,qryy95,8660988744,0,8,72,50,1,1
2019-03-15T07:20:42.535411199Z,amirdarajeh,10476404444,13.75,106.58333333333333,390,402,18,0
2019-03-15T07:06:47.722062391Z,mobin.daqaqla,7243156685,7.75,74.5,398,249,4,0
2019-03-15T07:22:39.401725709Z,negin_saeedi48,8305398232,5.5,119.75,1789,435,4,0
2019-03-15T07:03:47.392755979Z,jalilstu,2176795232,2.727272727272727,62.63636363636363,251,213,11,0
2019-03-15T07:50:40.156366568Z,farshidwm,9039253246,108.91666666666667,1755.0833333333333,7219,14568,20,0
2019-03-15T07:42:14.475028702Z,morteza137029,10754902371,1,24,330,53,1,0
2019-03-15T07:47:56.349619551Z,shahrokhpin,7516101805,0.08333333333333333,23.75,249,135,13,1
2019-03-15T07:34:23.074503953Z,ghelichi_narges,5419868595,14.153846153846153,754.4615384615385,100,1230,113,0
2019-03-15T07:20:34.000714171Z,xiaomi_sadaf_,9533168550,1.0833333333333333,10.75,436,159,18,0
2019-03-15T07:42:56.311672998Z,m.ghanbari89,4846091591,3.9166666666666665,64.66666666666667,238,268,14,0
2019-03-15T07:07:44.948737398Z,rk_flem,1183157,14.666666666666666,142.83333333333334,1033,931,1070,0
2019-03-15T07:48:59.049365745Z,_mazndrannnn,8927854997,0.5,16.166666666666668,3215,641,37,1
2019-03-15T07:18:22.769445442Z,mahdavy.music.art,4159110438,1.5,25.75,89,120,4,0
2019-03-15T07:20:13.259493506Z,koohij09330490526,7361012020,2.8,125.4,693,331,10,0
2019-03-15T07:07:30.42355885Z,honghong1299,9029102914,2.5833333333333335,43.333333333333336,7414,2008,221,1
2019-03-15T07:18:54.032138626Z,amir.h.esf,8158222685,1.8333333333333333,55.083333333333336,1991,668,31,1
2019-03-15T07:34:29.222327421Z,amir_hosseiny__,1263892550,10.833333333333334,94.75,405,496,79,0
2019-03-15T07:17:05.007254632Z,xeronith_xone,7325689382,0,0,109,110,0,1
2019-03-15T07:03:17.709832802Z,drabolfazldorraninejad,4700990701,0,131.16666666666666,7505,1963,387,1
2019-03-15T07:45:32.453432779Z,loploplop666,6858703271,0,0,2031,1251,0,1
2019-03-15T07:17:14.987462806Z,qiancaoisntavailable,8018125461,0.8,10,45,55,5,0
2019-03-15T07:15:48.054109606Z,pwry8950,5711357101,1.6666666666666667,27.833333333333332,35,48,18,0
2019-03-15T07:03:22.342431252Z,antonia_riccio,6333932157,1.5,62.75,589,1155,438,1
2019-03-15T07:15:55.887798463Z,dr.ehsan.saleh,1582164938,2,142.66666666666666,805,3763,100,1
2019-03-15T07:27:19.688029541Z,mr_marcopoloo,4226668066,2.75,163.83333333333334,5283,2510,210,1
2019-03-15T07:12:25.899314058Z,hamedsmh,279015191,13,140.58333333333334,356,365,156,0
2019-03-15T07:40:47.179218455Z,remehdii,860895009,4.75,99.25,263,255,175,0
2019-03-15T07:21:03.374534593Z,qdmbskhwhy,6140011703,0.6666666666666666,18.583333333333332,63,74,28,0
2019-03-15T07:24:46.315732186Z,reza.omidi123,11569968692,0.25,9.416666666666666,7382,93,26,1
2019-03-15T07:19:36.312408235Z,emway2020,7152184459,0.5833333333333334,27.583333333333332,1588,552,271,1
2019-03-15T07:26:06.615112994Z,mahsa.4098,8727064796,0.3333333333333333,34.583333333333336,441,222,54,1
2019-03-15T07:15:59.201294881Z,arash_gharaei2847,5650485871,8.833333333333334,82.33333333333333,446,370,27,0
2019-03-15T07:07:25.485440576Z,chicco785,52350322,0.25,10.833333333333334,85,112,17,1
2019-03-15T07:20:09.578236682Z,hadihaghbeen,1979118766,0,0,25,54,0,1
2019-03-15T07:35:15.391142406Z,salamti_stla,10020885413,3.8333333333333335,152.83333333333334,41,8614,57,1
2019-03-15T07:41:56.820884834Z,malekhovyzavi,8893526308,0.75,7.75,29,50,4,0
2019-03-15T07:39:58.965217772Z,hoseynbagheri6910,7190528232,4.25,158.58333333333334,3502,1033,33,0
2019-03-15T07:38:50.400232575Z,behrooztorabi,573009629,16.916666666666668,182.75,1731,1126,240,0
2019-03-15T07:40:38.139960588Z,nawzi._.aa,7952873553,85,1109,7505,4234,1,0
2019-03-15T07:47:23.528092767Z,mohadaseh.n,8137661022,1.8333333333333333,74.08333333333333,148,254,27,0
2019-03-15T07:49:58.091607103Z,ramtin.s3,8196440223,1.8333333333333333,136.08333333333334,200,424,26,1
2019-03-15T07:38:38.646842983Z,d.nabizadeh,8051628633,3,21.25,35,80,4,0
2019-03-15T07:42:42.413430183Z,ms.mamkhegova,1995095121,5.583333333333333,170.16666666666666,3507,655,45,0
2019-03-15T07:40:27.969894248Z,rad.plastic.surgery,11173536773,2.8333333333333335,64,6768,7506,77,1
2019-03-15T07:32:39.773634914Z,taher10ts,866706853,0.3333333333333333,20.333333333333332,3100,1093,2990,1
2019-03-15T07:09:19.149514289Z,bazisa.bushehr,8649432163,5,89,929,749,1,0
2019-03-15T07:48:30.874700301Z,tinabatenii,3489334550,5.75,190.75,2228,1065,111,0
2019-03-15T07:37:26.970450743Z,recrj,11090171908,0.2857142857142857,58.285714285714285,5382,723,7,1
2019-03-15T07:33:52.189283519Z,saharghanav,1723648890,2.3333333333333335,60.666666666666664,839,536,288,1
2019-03-15T07:16:24.808599399Z,physiodarman,1720301301,11.25,290.5,5993,26118,424,1
2019-03-15T07:46:54.389589353Z,zahraalimardan1912,5364483974,0.75,28.5,2378,2046,24573,1
2019-03-15T07:51:06.622424361Z,alikhosi,647492063,19.833333333333332,157.66666666666666,527,342,6,0
2019-03-15T07:26:49.647724318Z,rasouli6566,6424198283,1.6,27,50,80,5,0
2019-03-15T07:38:40.15302399Z,maham_eskan,8951230455,7.166666666666667,107.41666666666667,2080,914,16,0
2019-03-15T07:10:28.847178291Z,mahtinar.ahmadi,3640183199,11.666666666666666,265.8333333333333,951,1422,279,0
2019-03-15T07:03:40.45552509Z,morteza_roosta2991,7427375909,5.5,332.1666666666667,711,857,36,0
2019-03-15T07:30:27.505471365Z,mqtexx,1488778839,13.75,971.3333333333334,3977,24366,37,1
2019-03-15T07:23:30.509243092Z,se.ven905,9163875805,3.9166666666666665,45.416666666666664,1640,304,18,0
2019-03-15T07:39:46.55081778Z,mohsengoli1345,1724552349,0.3333333333333333,14,48,57,6,0
2019-03-15T07:20:35.508822754Z,msdd567,6853192519,7,52,240,152,1,0
2019-03-15T07:43:04.386167515Z,shiraze1397,8011852061,0.5,201.5,6632,7330,58,1
2019-03-15T07:34:09.81539373Z,francais_simple,9973280389,5.5,493.0833333333333,7036,3089,31,1
2019-03-15T07:26:07.955725413Z,hadi_biglar7,5528023390,9,44.833333333333336,132,135,6,0
2019-03-15T07:23:20.385385663Z,puma___sportstyle,7286245027,0,1.1,95,25,9,1
2019-03-15T07:10:30.271619207Z,rezasafarpourrr,1649133782,23,176.83333333333334,514,939,81,0
2019-03-15T07:47:43.686367875Z,zeynabfin,5517135540,45.8,1809.5,4628,10876,10,0
2019-03-15T07:51:30.373184317Z,hosseinesteghamatian,5475673280,2,11,28,26,2,0
2019-03-15T07:41:37.549380765Z,delneshin.jahrom,6617214864,5.25,300.1666666666667,7639,3964,60,1
2019-03-15T07:23:14.735587082Z,luigidipuglia,321487215,0.5,9.583333333333334,154,195,32,1
2019-03-15T07:02:23.092923705Z,sepidehnekouie,5841691956,0,0,58,65,0,1
2019-03-15T07:14:09.889910582Z,mahsa42208,9179315358,0,0,4634,953,0,1
2019-03-15T07:47:13.623278886Z,rozahamraz3439,4659140011,48,368.4166666666667,7515,2003,20,0
2019-03-15T07:27:26.202005249Z,amin.four,1311374768,8.833333333333334,130.75,1126,561,105,0
2019-03-15T07:30:15.381167455Z,nenetto,1867379,0.9166666666666666,30.166666666666668,712,551,1440,1
2019-03-15T07:42:33.820177697Z,flora_decoration,5765450788,13.166666666666666,81,1539,1500,96,0
2019-03-15T07:42:43.564257373Z,sandrahladivamillogo,8376198298,0,6,18,67,1,1
2019-03-15T07:48:04.048674299Z,bahrani.sehsan,8635060294,7,38,92,80,2,0
2019-03-15T07:32:15.396387518Z,alma_mod97,9857678103,1.3333333333333333,195.83333333333334,7175,1676,105,1
2019-03-15T07:53:04.069718993Z,pirayesh_roonik,4084000819,10.916666666666666,68.25,284,226,26,0
2019-03-15T07:43:08.434316297Z,meisam.razmjouei,2991379739,3.4166666666666665,51.666666666666664,619,455,25,0
2019-03-15T07:05:48.406165833Z,rendro13,3535631054,1.1666666666666667,26.666666666666668,215,106,26,0
2019-03-15T07:41:38.904789618Z,abarooni.72,720231364,16.5,118.33333333333333,323,295,15,0
2019-03-15T07:33:12.444624199Z,wassanamong,7131150285,0.5833333333333334,25.25,221,126,56,1
2019-03-15T07:09:46.54328969Z,javid_fans,1548839727,41.25,1461.5833333333333,2757,60829,120,1
2019-03-15T07:24:42.565357949Z,frzdkhshwrz9177,7584790267,1.1666666666666667,38.833333333333336,1227,259,117,1
2019-03-15T07:51:05.293040197Z,mahmoon.m,6786999739,0.6666666666666666,14.5,197,72,6,0
2019-03-15T07:33:31.436143315Z,sarah_yousefy_design,1094438212,4.894736842105263,127.26315789473684,1612,5615,50,1
2019-03-15T07:06:29.516588879Z,jobsoncjr,349236260,4.833333333333333,75,649,629,194,0
2019-03-15T07:19:55.303795587Z,abbasalikeikhs,11376428120,1.6,49.2,381,116,5,0
2019-03-15T07:12:03.338190212Z,ensiyehosey,5585813510,3.5,170.91666666666666,5644,15994,726,1
2019-03-15T07:08:18.623779149Z,mohsen_alizadeh_ardabil,8080416385,6.416666666666667,203.41666666666666,3279,1190,59,0
2019-03-15T07:25:45.035587233Z,zahratakhfifimakeup,9153744940,11.833333333333334,229.91666666666666,2713,3295,40,0
2019-03-15T07:14:22.308965152Z,catavalenciagallego,319931231,7.166666666666667,130.08333333333334,508,1005,384,0
2019-03-15T07:25:46.651521135Z,jokar2367,6648723538,22.833333333333332,554.25,5491,4749,58,0
2019-03-15T07:45:23.260206446Z,dj.ali.eghma.work.page,9127559629,7.25,261.5,5148,2116,28,0
2019-03-15T07:49:19.577176491Z,hosna.nailart,7247234401,2,20.416666666666668,682,270,122,0
2019-03-15T07:48:39.928551673Z,photoimpressions__,5473795413,16,936.4166666666666,4981,20034,121,1
2019-03-15T07:12:07.951985936Z,jadoye.salamat,7838769607,2.6666666666666665,82.08333333333333,7202,34452,198,1
2019-03-15T07:04:50.379280367Z,raffaelegiordanelli,211275293,0,0,241,182,0,1
2019-03-15T07:19:26.744915959Z,omid.esmaeili_33,2449341418,0.6666666666666666,17.333333333333332,1084,200,176,1
2019-03-15T07:15:06.32201288Z,amir_22official,7556647777,56.916666666666664,732.4166666666666,1344,30892,37,0
2019-03-15T07:31:54.587507876Z,evos_garry_lewandowski,8487455867,0.6666666666666666,6.666666666666667,547,78,74,0
2019-03-15T07:24:35.994031824Z,b.mahmoodi5645,7127001097,2.3,61.8,4559,736,10,1
2019-03-15T07:41:17.938528519Z,fethikoran,8930430086,0.3333333333333333,48.166666666666664,699,226,26,1
2019-03-15T07:37:25.564734218Z,reza_guess_1981,3249866665,24.25,328.75,1013,13565,34,0
2019-03-15T07:25:54.498627542Z,shila.tabar,10924129636,2.25,540.9166666666666,6896,3695,63,1
2019-03-15T07:04:04.068368001Z,seyed_ahmad_khorasani,6309295026,0,50.75,640,667,225,1
2019-03-15T07:47:50.270421417Z,alipolat.34,5591939376,-1,-1,401,402,2,0
2019-03-15T07:50:18.319695264Z,sydmhmdbanifatemeh,3185178350,2,35.5,22,67,2,0
2019-03-15T07:26:57.766364391Z,azi.pak,10875382869,3.4166666666666665,34.083333333333336,127,105,14,0
2019-03-15T07:32:00.955705912Z,sami.parsi.66,3552080600,2.8333333333333335,472.6666666666667,4706,3753,16,1
